	gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	int_term_x_neg_one	neg.log.p.adj	is.sig	int_term_abs	int.direction
10637	gly-1	51.3119701697052	-5.50473400299534	0.71123140383466	55.5403177755718	8.70108143785023E-13	1.205319276022E-11	5.50473400299534	10.9188978979454	TRUE	5.50473400299534	positive
10636	F57H12.6	1073.27157412024	-5.47224571158026	0.647975181408366	61.5597999980731	4.29001960508819E-14	7.36178364283402E-13	5.47224571158026	12.133016950283	TRUE	5.47224571158026	positive
10635	B0280.7	50.0077109853702	-5.4417480732817	1.29028558052921	26.9025704605002	1.43939851399672E-06	6.43283776622573E-06	5.4417480732817	5.19159740120672	TRUE	5.4417480732817	positive
10634	F40H3.3	69.7123546792188	-5.4382220711292	0.50007294435765	121.467785286949	4.2034468503208E-27	3.54413455694765E-25	5.4382220711292	24.4504897980066	TRUE	5.4382220711292	positive
10633	T26C5.2	867.593032618878	-5.43562609676417	0.885425266667827	33.9022160371838	4.34737722013512E-08	2.63749095032334E-07	5.43562609676417	6.57880902182937	TRUE	5.43562609676417	positive
10632	cutl-9	46.2382103660061	-5.42382972692208	0.872219843303989	42.3447677465336	6.38190764558213E-10	5.44521691940377E-09	5.42382972692208	8.26398481471012	TRUE	5.42382972692208	positive
10631	R12C12.10	23.2804999587078	-5.40751703745665	1.11011213516423	28.3599757483133	6.94559591069916E-07	3.30548626718963E-06	5.40751703745665	5.48076464279772	TRUE	5.40751703745665	positive
10630	igdb-3	65.0863720008039	-5.4012965055033	0.905896051851907	54.7429945187467	1.29631270889847E-12	1.74383372950814E-11	5.4012965055033	10.7584949263986	TRUE	5.4012965055033	positive
10629	F33H2.8	73.4563875642134	-5.39096313358783	0.578508655593653	96.7318674775405	9.88420775370661E-22	4.16693293805868E-20	5.39096313358783	19.3801834889513	TRUE	5.39096313358783	positive
10628	subs-4	183.034688912048	-5.37069771464753	0.498720829971786	138.459849491862	8.58668834215727E-31	1.01039844799802E-28	5.37069771464753	27.9955073295414	TRUE	5.37069771464753	positive
10627	F30A10.2	218.74799401265	-5.348218394209	0.701758236228867	53.7664438474493	2.11234602961569E-12	2.76178281869656E-11	5.348218394209	10.5588104764997	TRUE	5.348218394209	positive
10625	ZC434.10	189.816530256715	-5.3172773056797	1.44692798204148	13.4817926973126	0.001181587567377	0.002586881961046	5.3172773056797	2.58722338760968	TRUE	5.3172773056797	positive
10624	clec-196	4.47369266964562	-5.31119509128373	1.22574799610116	22.3912507261683	1.37341467442014E-05	4.90217477789696E-05	5.31119509128373	4.30961120884831	TRUE	5.31119509128373	positive
10623	F38B6.7	16.6045670812033	-5.30035459084299	1.31918896942866	17.6871477268614	0.000144306093738	0.00039949060283	5.30035459084299	3.39849343208735	TRUE	5.30035459084299	positive
10622	hlh-19	4.79903893552696	-5.29601172070136	1.15922970736444	30.5056576878317	2.37563983886787E-07	1.24636704530118E-06	5.29601172070136	5.90435404252859	TRUE	5.29601172070136	positive
10621	dpy-14	20.3888255478172	-5.27665287469813	1.02307366606525	30.1412904229212	2.85037464349095E-07	1.47022214270237E-06	5.27665287469813	5.83261704072052	TRUE	5.27665287469813	positive
10620	wrt-1	1137.1351294667	-5.27462567831699	0.715497411432204	47.6440747544279	4.51045775307759E-11	4.78671770267144E-10	5.27462567831699	9.31996218433906	TRUE	5.27462567831699	positive
10619	K10B4.1	95.5421410891538	-5.26787336605854	1.10746580833968	20.9592999325839	2.81025576472377E-05	9.29632954237322E-05	5.26787336605854	4.03168848952587	TRUE	5.26787336605854	positive
10617	C35A5.11	52.3470648896679	-5.24234763259033	0.832748465838003	60.841891869008	6.14258318229477E-14	1.03095267579957E-12	5.24234763259033	11.9867612698385	TRUE	5.24234763259033	positive
10616	K08B12.1	532.487748625777	-5.2089085853874	0.708502943505326	50.7391649275063	9.59688582075474E-12	1.14563493164595E-10	5.2089085853874	9.94095375272669	TRUE	5.2089085853874	positive
10615	dpy-3	707.722706912831	-5.17774728736235	0.778653847186037	46.4995466732008	7.99377158306702E-11	8.06000999166494E-10	5.17774728736235	9.09366441981746	TRUE	5.17774728736235	positive
10614	R05H11.2	57.3782079910166	-5.16856485149709	0.627675470063394	96.7858875388795	9.62080822700041E-22	4.07192152153045E-20	5.16856485149709	19.390200600783	TRUE	5.16856485149709	positive
10613	F59F5.7	167.287188730161	-5.16243316904929	0.451626203165509	150.204426387988	2.4183726972075E-33	3.59665761690249E-31	5.16243316904929	30.4441009027896	TRUE	5.16243316904929	positive
10612	R05G9R.1	178.404397796691	-5.14233583704093	0.440606784183567	177.899968444791	2.34159987818221E-39	5.33486202033513E-37	5.14233583704093	36.2728768085885	TRUE	5.14233583704093	positive
10611	C56C10.4	102.485844608923	-5.129991563714	0.669182018440528	101.815644456592	7.78061131710636E-23	3.75291828754842E-21	5.129991563714	20.4256308913964	TRUE	5.129991563714	positive
10610	cutl-28	249.80663568532	-5.12558523513744	0.588678945139492	77.7200798627403	1.32830892670053E-17	3.45940871316648E-16	5.12558523513744	15.4609981250666	TRUE	5.12558523513744	positive
10609	Y38H8A.1	193.47481453034	-5.11873450004914	0.75882679781876	61.153947885741	5.25519630270536E-14	8.93216539831254E-13	5.11873450004914	12.0490432436269	TRUE	5.11873450004914	positive
10608	dpy-7	1053.37089120323	-5.11756021223848	0.717208321088314	48.061577440265	3.6606740707877E-11	3.95544883451006E-10	5.11756021223848	9.40280422890683	TRUE	5.11756021223848	positive
10607	jbts-14	7.42206821658025	-5.10347513873642	1.08755037934429	27.5266289781379	1.05358229698036E-06	4.85654723894346E-06	5.10347513873642	5.31367238258706	TRUE	5.10347513873642	positive
10606	F21G4.3	39.9345988853588	-5.09722041527118	0.99124295310035	37.8696265348596	5.98019137235533E-09	4.31218109193137E-08	5.09722041527118	7.36530300905159	TRUE	5.09722041527118	positive
10605	cky-1	14.6725273286496	-5.09305508207013	1.10324668530987	24.2057046990575	5.54367816100365E-06	2.15625520334279E-05	5.09305508207013	4.66629983956858	TRUE	5.09305508207013	positive
10604	dyf-19	30.9872817554794	-5.09294767058458	0.694478187045836	136.120023248851	2.76638431303281E-30	3.15132374722929E-28	5.09294767058458	27.5015069778439	TRUE	5.09294767058458	positive
10603	F49E12.12	108.674381372415	-5.0795975911504	0.523435914899571	186.049322183732	3.98018269253466E-41	1.06549490679153E-38	5.0795975911504	37.9724486219307	TRUE	5.0795975911504	positive
10602	T01B7.13	66.5732526740958	-5.07124063339766	1.39366112902859	14.4353901194659	0.000733491125179	0.001701152906307	5.07124063339766	2.7692566485386	TRUE	5.07124063339766	positive
10601	C27A2.8	12.8065627038048	-5.04749248352884	0.737591536344701	68.4275046311478	1.38406397292202E-15	2.90599157295079E-14	5.04749248352884	13.5367056494414	TRUE	5.04749248352884	positive
10600	F58H1.2	327.603195642704	-5.03887096283751	1.00260896519653	26.1120677034515	2.1371575666081E-06	9.23306202836517E-06	5.03887096283751	5.03465424680846	TRUE	5.03887096283751	positive
10599	K10G6.4	37.8198512701332	-5.01373723106605	0.734268877847228	67.1450610874923	2.62805978910489E-15	5.30967249466702E-14	5.01373723106605	13.2749322657632	TRUE	5.01373723106605	positive
10598	gcy-22	31.0554906031665	-5.00693825881422	0.580354028430236	129.141952104508	9.0611101401464E-29	9.15343088497054E-27	5.00693825881422	26.0384160933508	TRUE	5.00693825881422	positive
10597	Y61A9LA.7	20.6566785078456	-4.99798080421085	0.886740544638737	55.4085843385399	9.29348892760407E-13	1.28406037982948E-11	4.99798080421085	10.8914145541408	TRUE	4.99798080421085	positive
10596	grl-15	389.753369758203	-4.99589356133527	0.595942012804421	74.2408618798241	7.56487361824733E-17	1.84101515236801E-15	4.99589356133527	14.7349426370458	TRUE	4.99589356133527	positive
10595	T05H10.3	68.758468437333	-4.99321529760519	0.677274225501853	63.1194772610551	1.96688814378951E-14	3.53379836303658E-13	4.99321529760519	12.4517582347723	TRUE	4.99321529760519	positive
10594	F41E7.9	12.9022387776098	-4.98273408518363	1.03206574706281	29.2623738732739	4.42340036788926E-07	2.17573592739358E-06	4.98273408518363	5.66239381680257	TRUE	4.98273408518363	positive
10593	cyn-17	103.397226806097	-4.97212123248917	0.97365128572473	38.3147767415838	4.78687341302085E-09	3.50840797444403E-08	4.97212123248917	7.45488991053186	TRUE	4.97212123248917	positive
10592	CD4.11	12.7899378089528	-4.96847758486108	0.994174852772167	31.2187836633839	1.66313407489385E-07	9.0584128555256E-07	4.96847758486108	6.04294788935073	TRUE	4.96847758486108	positive
10591	spp-13	208.618137947147	-4.96192652301219	0.842171539571732	37.5099428645509	7.15845664004266E-09	5.06627585601962E-08	4.96192652301219	7.29531116679864	TRUE	4.96192652301219	positive
10590	T08G2.2	147.714305491733	-4.95024788985259	0.432353581750578	125.332354406794	6.08730466760256E-28	5.61921192936967E-26	4.95024788985259	25.2503245881186	TRUE	4.95024788985259	positive
10589	dao-2	2737.27231470203	-4.94931591963144	0.693029651504123	47.2574391017178	5.47239559478422E-11	5.73369980713791E-10	4.94931591963144	9.2415650486613	TRUE	4.94931591963144	positive
10588	B0393.5	607.527329171043	-4.94467870840985	0.452621638277822	108.296474465012	3.04592611979518E-24	1.77259657015037E-22	4.94467870840985	21.7513900953601	TRUE	4.94467870840985	positive
10587	ocr-4	8.63950598479315	-4.94399431472917	1.09157063333055	41.1624981050482	1.15259599403255E-09	9.43577821414418E-09	4.94399431472917	8.02522227566111	TRUE	4.94399431472917	positive
10586	C05C9.1	29.5196966993471	-4.94296392062414	1.17688444505697	20.6133913606596	3.3408650973726E-05	0.000108636451451	4.94296392062414	3.96402442881854	TRUE	4.94296392062414	positive
10585	W04C9.9	1.89731719800815	-4.93843273841083	1.56235458235324	10.5818675297233	0.005037054638433	0.009318725132748	4.93843273841083	2.03064349812711	TRUE	4.93843273841083	positive
10584	comt-1	36.2959201339587	-4.92877411857495	0.872468299042169	33.344722000947	5.74494158616042E-08	3.40059892231099E-07	4.92877411857495	6.46844458714954	TRUE	4.92877411857495	positive
10583	R12A1.3	73.4974356052183	-4.90677066080604	1.37391721026052	41.8137592279015	8.32257178622197E-10	6.98417701307718E-09	4.90677066080604	8.15588476202465	TRUE	4.90677066080604	positive
10582	C06E7.88	220.18674522187	-4.90664612729664	0.853697402138931	49.2964051499965	1.97433858370374E-11	2.22539132150523E-10	4.90664612729664	9.65259360992922	TRUE	4.90664612729664	positive
10581	Y39G8B.9	189.307696425693	-4.89750552240624	0.578155374825723	126.716971236321	3.04620631622173E-28	2.91239082447342E-26	4.89750552240624	25.5357503458689	TRUE	4.89750552240624	positive
10580	T23E1.1	55.7294858945113	-4.89678675612347	0.616277609457061	81.704728805985	1.81152180977131E-18	5.21445579006216E-17	4.89678675612347	16.2827910102875	TRUE	4.89678675612347	positive
10579	wrt-10	1451.07791146165	-4.89037259508528	0.655623613668889	53.2740651194068	2.70199004770702E-12	3.48169788578181E-11	4.89037259508528	10.4582089162256	TRUE	4.89037259508528	positive
10578	C01F1.5	361.884474312854	-4.87600734163368	0.78591103024371	39.7331803704067	2.35531776810374E-09	1.81967840265908E-08	4.87600734163368	7.740005359428	TRUE	4.87600734163368	positive
10577	Y62H9A.9	22.0345196437536	-4.864333798732	0.908274166724963	54.5812701295496	1.40549007690888E-12	1.8765570752544E-11	4.864333798732	10.7266382220364	TRUE	4.864333798732	positive
10575	ptr-4	1811.95130967357	-4.85233236426143	0.485426017280058	91.896841796166	1.10880289657128E-20	4.24037907731618E-19	4.85233236426143	18.3725953170328	TRUE	4.85233236426143	positive
10574	mam-3	271.029638576387	-4.84633359779413	0.477007554467189	117.646967280261	2.83978622858331E-26	2.0546237118696E-24	4.84633359779413	23.687267704115	TRUE	4.84633359779413	positive
10573	bus-18	120.038370026262	-4.84428721214537	0.616283340829873	58.582574952537	1.90088341362514E-13	2.89952415856096E-12	4.84428721214537	11.5376732684002	TRUE	4.84428721214537	positive
10572	F59B10.3	49.0931033546167	-4.83809568238074	0.930946695425333	122.847853172877	2.10827678533508E-27	1.85044490306295E-25	4.83809568238074	24.7327238414805	TRUE	4.83809568238074	positive
10571	mlt-11	7507.78568988233	-4.83044726401823	0.655015003470733	48.0312508839048	3.71660486549597E-11	3.9997391859026E-10	4.83044726401823	9.3979683271261	TRUE	4.83044726401823	positive
10570	abcx-1	76.6169093554289	-4.82526577630073	0.484091155312662	118.280112757523	2.06918754332226E-26	1.52805932509619E-24	4.82526577630073	23.8158597844634	TRUE	4.82526577630073	positive
