baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
abt-1	248.272311989884	0.939228458524552	0.447611926787082	2.09830972393039	0.0358777940980835	0.0631814151971749
abt-2	378.841430480154	0.00481439286596328	0.21094594202428	0.0228228749970888	0.981791561166675	0.986212386207576
abt-4	823.76644734973	-0.635176489077649	0.213160898095043	-2.97979833428192	0.00288438206226948	0.00672164594619839
abtm-1	659.889069035849	1.11859695272502	0.0980000316593389	11.4142509322182	3.54948714579112e-30	2.67661326458671e-28
abts-1	1778.28993864988	0.527961745759951	0.22579684178131	2.33821581203202	0.0193760556635262	0.0368000716646042
abts-2	46.2474089902741	-2.36793301071044	0.368537853018606	-6.42520976153538	1.31687798596809e-10	1.08470226721125e-09
abts-3	273.012938593302	-0.192394608076856	0.201609998342559	-0.954291005696827	0.339936359562507	0.42896258125265
abts-4	229.744678667533	-2.15188430049075	0.217003539391391	-9.91635577247233	3.53425106973547e-23	1.29605344023039e-21
abu-10	48.4794494447081	4.16176064954517	0.947044774482338	4.39447084412669	1.11042905155472e-05	4.19713176281256e-05
abu-11	62.5372245246695	2.63089820977717	0.976602283174338	2.69393002157001	0.00706149888538272	0.0150207648122126
abu-12	538.439778812689	-0.509725174867297	0.39550591017176	-1.2887928138569	0.197470124978518	0.272312955347066
abu-13	976.761255635239	-1.35084962312702	0.337348610196902	-4.00431358628857	6.21978144350029e-05	0.000204864410018459
abu-14	526.6008259821	0.426824207980241	0.826340523154246	0.516523389596094	0.605488907244005	0.681620607524055
AC3.5	2708.47286589434	-1.04407037146465	0.230543459029933	-4.52873560524261	5.9337692084509e-06	2.37439464439807e-05
AC7.3	36.2935170965818	1.27099643045821	0.484948660394602	2.62088863061092	0.00877009067555205	0.0182404116374881
acaa-2	1913.09691478824	-0.418758316992946	0.103032210106548	-4.06434372862523	4.81677978949355e-05	0.000161889761412106
acbp-1	616.491336941119	-1.75436398425031	0.297972400179892	-5.88767276160868	3.91671659627495e-09	2.62783216246317e-08
acbp-3	654.760046553538	-0.557090083200879	0.406481481257024	-1.37051774530565	0.170525339897326	0.240768109127184
acbp-4	37.2360556600598	2.0192079498197	0.375386193416599	5.37901495907924	7.489448631241e-08	4.1445486275622e-07
acbp-5	192.803869100436	-0.536453207962963	0.179805230566797	-2.98352392904206	0.00284949753299101	0.00664903455726035
acbp-6	28.4684182848457	1.807022951945	0.435900408496757	4.14549497252522	3.39080440834455e-05	0.000117580095869668
acbp-7	2.82401348148404	0.0767396798327695	0.927359748956562	0.0827507123520453	0.934049760487303	0.950470857673481
acc-1	23.4086318970687	-1.03577392343008	0.457209806696124	-2.26542368133957	0.0234866924757121	0.0435851040007003
acc-2	21.0466879963919	0.045292217413218	0.363392310709154	0.124637247620433	0.900810738970297	0.92512788208603
acc-3	23.3299635052058	-0.379970819731385	0.315586191399644	-1.20401598703096	0.228583399468648	0.307883149875507
acc-4	35.9603583292205	-0.610325431238582	0.285054952180731	-2.14107990957345	0.0322675945192296	0.0575581212913393
acd-2	71.4047654355642	1.50698530990751	0.256868127842936	5.86676643210857	4.44375957787792e-09	2.95367955058453e-08
acd-3	60.5018666423032	-0.00541114598093274	0.236304077063491	-0.0228990800674118	0.981730774204072	0.986212386207576
acd-4	15.3313226908015	-1.09816905573762	0.450136651494903	-2.43963483553407	0.0147021149127389	0.0288333784772176
acd-5	150.408006122971	1.28726926551765	0.2732853972918	4.71034778394386	2.47294436294735e-06	1.06474822028308e-05
acdh-11	730.736714973642	-0.145058457635348	0.11916109862819	-1.21733064989576	0.22347843728206	0.30214736192125
acdh-12	1683.46772200358	-0.374639036057842	0.0955562307753041	-3.92061337097722	8.83238715311804e-05	0.000283165274358048
acdh-13	539.994181382494	0.565199418109932	0.125377213942817	4.50799152681532	6.54441890349643e-06	2.60318118939969e-05
acdh-7	937.340790202031	-0.65267926028165	0.168338625427351	-3.87718064481477	0.000105673898765893	0.000334483035171498
acdh-9	569.469638003073	-1.35109528684404	0.152442660421844	-8.8629736787934	7.79079788216772e-19	1.76745473987822e-17
acds-10	1108.35598373395	0.392481959519265	0.167997954967745	2.33623057848901	0.0194792274148464	0.0369763458887033
ace-1	113.290067413755	-0.211467515619303	0.187536060647552	-1.12760988414238	0.259484710538981	0.342271776355187
ace-2	282.863293552953	0.833615403273196	0.152934995040565	5.45078255668094	5.01486562765532e-08	2.85938131740858e-07
ace-3	821.369184642083	5.13134229630123	0.274608096223391	18.6860561173219	6.4293791850459e-78	6.25870839213378e-75
ace-4	8.77344426617156	1.88678462421469	0.642571297282548	2.93630392797492	0.00332148720588606	0.00764377498401632
acer-1	3327.52192436993	0.177120861098861	0.147683470706112	1.19932759063693	0.230400590852989	0.309944467861041
acin-1	862.925988653264	0.481147773186845	0.149956242857775	3.20858781213388	0.00133388569564871	0.00338145076444281
acl-1	341.229521703506	0.715284639131244	0.216246130735878	3.30773381561628	0.000940541609557517	0.00246846067527987
acl-11	190.630293169789	0.7237319005991	0.148912812037003	4.86010498827502	1.17323517262583e-06	5.30308240965698e-06
acl-12	368.938796781901	1.52239358155397	0.143090068640305	10.6394077242419	1.95367229576865e-26	1.02048404600443e-24
acl-13	69.7921486330792	0.533404471345923	0.362143724109351	1.4729082290678	0.140775782854899	0.205147942679676
acl-14	560.907125244761	-0.0714736101653268	0.137283363371659	-0.520628344250503	0.602625700128589	0.679111344661853
acl-2	306.916238880487	-0.865903357133924	0.193283131461885	-4.47997375965879	7.46522162599532e-06	2.92811696597648e-05
acl-3	219.530745986739	-0.589180083219204	0.21278469014252	-2.76890260678331	0.00562454457396758	0.0122588282715337
acl-5	429.271264833275	-0.221489107452504	0.184273578054738	-1.20195803321685	0.229379788123878	0.308722821924395
acl-6	596.936593514279	-0.012488013326915	0.13352828755385	-0.0935233541572885	0.925487797068075	0.944540919844162
acl-7	396.140817466645	-0.864759165728029	0.228602811953753	-3.78280196265903	0.000155072792073371	0.000475384900521516
acl-8	465.961217365288	0.626516639197604	0.122702799404782	5.10596858618359	3.29104365009167e-07	1.63756948908836e-06
acn-1	2118.06886179526	-2.27687823226194	0.225042659035864	-10.1175405677156	4.6187565594738e-24	1.87976200383388e-22
aco-1	4339.90513043297	-0.65377000480907	0.176896600748971	-3.69577483140456	0.000219217197285031	0.000653368753262765
aco-2	8036.62081027077	-0.225085791529491	0.150795922721193	-1.49265170747124	0.135528380696906	0.198745261640985
acox-1.5	1053.84586650206	2.4033732201221	0.288922046227172	8.31841408956513	8.91480816357188e-17	1.60977682656876e-15
acox-1.6	294.264746228517	-0.373726698498412	0.199142607075417	-1.87667874789285	0.0605621371010461	0.0996924464378173
acox-3	990.016869970862	-0.934239393461247	0.245531375546597	-3.80496949272354	0.000141821669274005	0.000440054023351505
acp-1	97.9506789649549	-0.258672884453562	0.259950238019087	-0.995086161200469	0.319694360687927	0.407291756602775
acp-2	65.8684272370603	-0.0715081052970951	0.246373132760837	-0.290243114156894	0.771630254745646	0.824288563221577
acp-5	204.089929770111	0.905825639886756	0.189303536315234	4.78504341502818	1.70950376937828e-06	7.52687761616064e-06
acp-7	93.4874928145598	0.0961402592455887	0.262630009787092	0.366067302527717	0.714314855432497	0.775277059798416
acr-10	6.23764589662597	1.72831033124213	0.650840175151664	2.65550652407003	0.00791894017209228	0.01663319171494
acr-11	25.88020678033	0.88934806833182	0.335023791939064	2.65458182293388	0.00794067790665935	0.0166723096126487
acr-12	29.5236414112081	-1.43566553755589	0.2924886501038	-4.90844871090344	9.17996293264455e-07	4.23155587958492e-06
acr-14	8.1216347521832	-3.45594993106003	0.610697227675023	-5.65902344803026	1.52236756828856e-08	9.39568410445756e-08
acr-15	68.2693667693703	-1.16163364263537	0.207891015345612	-5.58770488808375	2.30090216108525e-08	1.37951065738527e-07
acr-16	126.647818852836	-0.719710395146992	0.251492805869331	-2.86175341143132	0.00421304552035767	0.00946763723651415
acr-17	27.2649297598384	1.23193675590809	0.45414728546026	2.71263705707185	0.00667501714064353	0.0142809357726296
acr-18	24.6126815257402	-2.17732912576825	0.404398748523902	-5.38411440123326	7.28021915202893e-08	4.03803163412864e-07
acr-19	27.2457107620429	-2.86167869532982	0.426571516588242	-6.70855550370028	1.965604065822e-11	1.80357226536607e-10
acr-2	24.5508039449686	-1.17435278644205	0.291046688468078	-4.03492921573251	5.46187608340993e-05	0.000182141915606208
acr-20	16.2514010267081	-1.1630663802872	0.365331571901277	-3.18359120793835	0.0014546027870936	0.00365678272946189
acr-23	34.5675162215584	0.635660275655764	0.328771376664443	1.93344165816644	0.0531818136112294	0.0892168040340034
acr-24	45.386689555527	0.0168183803966084	0.25762779931118	0.0652816987979393	0.947949713501872	0.961326407062984
acr-25	21.0022128553927	1.67652764586257	0.36741252048548	4.56306617871186	5.04119154390491e-06	2.04551265828472e-05
acr-3	5.92589710867232	-0.540107933561708	0.672031982478077	-0.803693793813343	0.421573839246941	0.512862152994347
acr-5	26.212458695726	-0.704268111929632	0.385818144715086	-1.82538877856486	0.0679423814658368	0.110097914760318
acr-6	13.4868028183444	2.498773454933	0.455299188589601	5.48820098422215	4.06047907350584e-08	2.35406659009749e-07
acr-7	20.0141837627537	-1.92037959170855	0.47029658251379	-4.08333733033716	4.43935082701496e-05	0.000150241999543857
acr-8	71.9049552651873	-0.687248703467777	0.313400733588423	-2.19287522271825	0.0283163703368035	0.0512288966406236
acr-9	17.3981425308684	0.247260994533978	0.364002571540373	0.679283647606193	0.496958155535753	0.584573718285454
acs-1	1813.01517858795	-0.762820231347038	0.172564216981749	-4.4205006384824	9.8472494731723e-06	3.76990873645795e-05
acs-12	212.133261633983	-0.510403636341136	0.168216057724297	-3.03421470724085	0.00241162729680103	0.0057411527554792
acs-13	2833.92213492077	0.57544173148458	0.265852144633075	2.16451792133855	0.0304246226984516	0.0546493233725808
acs-14	1049.43825586496	-0.0954442960870269	0.179248907023011	-0.53246793898037	0.594401941544039	0.671752611087448
acs-16	181.479673026943	0.104521612339266	0.204416457939878	0.511317011324047	0.609129095120431	0.684782608981583
acs-17	1019.55621254934	1.56372417308421	0.172355913563805	9.07264590318411	1.16161289392333e-19	2.88597467938074e-18
acs-19	3767.58448951951	0.682133233380888	0.169574137226437	4.02262541056019	5.75529913816844e-05	0.000190620919181898
acs-2	412.086777082222	-0.779547236678635	0.283027730129962	-2.75431399008387	0.00588153119798703	0.0127462934766333
acs-20	939.658219702242	-1.06711642937392	0.173323039504511	-6.15680657588595	7.42264119948849e-10	5.5776590852016e-09
acs-22	1573.81514227245	0.632809137611291	0.185276903475951	3.41547772949169	0.000636702357160286	0.00173260707508827
acs-3	255.683811469685	-0.473612607097621	0.244055393999414	-1.94059471227569	0.0523074559789909	0.0879014812653853
acs-4	3163.90411890352	0.231752008719392	0.188500517920531	1.22945024913457	0.218903040125577	0.297124319136098
acs-5	1744.00983952464	-0.649999131323139	0.182950601095558	-3.55286688008001	0.000381057244294681	0.0010831858168058
acs-7	513.931401115562	-0.772845628893821	0.240252528020573	-3.21680539747596	0.00129626490545028	0.0032915353586819
acs-9	10.4137956496681	-0.83416845374082	0.426841080902187	-1.95428343489734	0.0506677067768459	0.0854678330444969
acsd-1	52.0713874076394	0.541024926174292	0.238725179260688	2.26630859739974	0.0234324954031767	0.0435163303463781
actl-1	93.230423579994	-0.323973907964877	0.302706945127982	-1.07025594615249	0.284504118038022	0.370660297162914
acy-1	309.19316358804	0.291411139582749	0.145116411354377	2.00811980439012	0.0446305622387427	0.0765013703301516
acy-2	25.8035489928736	-0.713253125565148	0.3160146853658	-2.25702525418883	0.024006496784713	0.0443209599259839
acy-3	388.334050050991	-0.88989106563766	0.136995874313126	-6.49575083993896	8.26202996943338e-11	7.01584590901607e-10
acy-4	175.585219968679	0.475391304559305	0.16072159021227	2.95785590430906	0.00309786899947146	0.00717076983275841
ada-2	572.373818767195	-0.118038732117733	0.145735971548571	-0.809949190055614	0.417969378739476	0.50917134329264
adbp-1	214.021992306486	-0.291896625625383	0.249017151547429	-1.17219486212695	0.241118830727133	0.321451747936522
add-1	158.484802189248	0.463749648214687	0.187100702118778	2.47860987672982	0.0131895479947335	0.0262418580318853
add-2	378.406746913579	-0.309648985346853	0.207874819157975	-1.48959352845682	0.136331144652615	0.199703679471984
adk-1	4343.06188574783	-1.66945843280646	0.139384643699866	-11.9773483541076	4.6702352717214e-33	4.31111028358558e-31
adm-2	328.646671957338	-0.749422347930732	0.161472540035596	-4.64117519774894	3.46433236372537e-06	1.4490652715145e-05
adm-4	197.405547928486	-0.581070446221998	0.135063660418715	-4.30219678942953	1.69113007949387e-05	6.18886564976774e-05
ador-1	6.62494127984033	-0.533301779235945	0.655803445012639	-0.813203686701687	0.416101286041936	0.50735738680677
adpr-1	320.660325797244	1.53456526506396	0.184396682041551	8.32208718765434	8.64276963404058e-17	1.56593531711179e-15
adr-2	459.444974222426	-0.67938588755711	0.146145979907076	-4.64867995677393	3.34066087737211e-06	1.40171617064657e-05
ads-1	1829.05101103643	-0.235585176973918	0.169120947577987	-1.39299820836968	0.163620332464455	0.232830102329486
adsl-1	1033.09694921751	0.0646544187014521	0.122740629177868	0.526756454928703	0.598362725695368	0.675515874195678
adss-1	1606.74679490683	0.236853326865905	0.145230527362985	1.63087837775264	0.102915984998791	0.156804833148414
adt-1	329.54320527391	0.263054793927897	0.436362291257512	0.602835761013683	0.54661795422651	0.62876625350279
adt-2	683.386692938877	-0.863218217527224	0.143985751460723	-5.99516416568967	2.03279980474915e-09	1.42923311288601e-08
adt-3	267.204576696704	0.623484533022367	0.291705632411335	2.13737570943844	0.0325674454662487	0.0580060222975036
aex-1	135.890879897802	-0.44069892702895	0.18775133921703	-2.34724784849351	0.0189126694633339	0.0360606952659151
aex-2	16.2978830743873	-0.833005716732105	0.389933571208171	-2.13627596657327	0.0326569266323573	0.0581390816399997
aex-3	216.788813601943	0.103440061964316	0.178101988475982	0.580791168304477	0.561381208078118	0.642985343469942
aex-4	36.3579993244843	0.243686371558134	0.309016764503224	0.788586250166347	0.43035386987663	0.521306644267687
aex-5	325.558812464015	0.0575926325094773	0.200552068860192	0.287170473168373	0.773981793561343	0.82638319328496
aex-6	68.6286700564368	0.0160267157053762	0.254067372209365	0.0630805741249189	0.949702343090012	0.962921379586009
aexr-3	6.72506267746322	-2.81358352849731	0.662834603202701	-4.2447746615861	2.18813199098198e-05	7.8415386075753e-05
afd-1	1258.17000084973	0.324325743882384	0.237472593975142	1.36573967738077	0.17202068595417	0.242648879336486
aff-1	91.5196110677482	-2.4175456534693	0.354698580799922	-6.81577481369453	9.37570598719177e-12	9.06911108499092e-11
afmd-1	123.399310745833	3.1154021981017	0.370591139869284	8.40657496345049	4.22157539231355e-17	7.97259776029867e-16
age-1	617.489829369111	0.105043498871103	0.24313053931644	0.432045678697673	0.665708214197317	0.734205742880304
agef-1	1475.83220768697	-0.219553676332164	0.13046579134586	-1.68284478304458	0.0924051431049556	0.142967466685703
agl-1	2270.26395494264	1.70595395100649	0.165161793253549	10.3289866100423	5.21081660798517e-25	2.34442958984475e-23
agmo-1	350.30681527608	-1.22695631712599	0.251381779421352	-4.88084824584456	1.05630504648076e-06	4.80497639665079e-06
agr-1	84.581852302246	0.773048268633581	0.28606664994059	2.70233621708132	0.00688540976257354	0.014676309153346
ags-3	339.970823819585	1.18665437428458	0.14951513600983	7.93668391009292	2.07658367451136e-15	3.27000852745112e-14
agt-1	184.038642377092	2.12441390060651	0.196771610420361	10.7963435175844	3.58185003106529e-27	2.06206721143264e-25
agxt-1	658.832047358338	0.253141156831524	0.16309081366378	1.55214846958448	0.120626702697611	0.179523381860461
AH9.1	8.57875492216927	0.142747382543956	0.503095740269995	0.28373800674072	0.776611166030347	0.828364614588401
AH9.3	57.8141076251166	-1.43424596232243	0.246149369112553	-5.82673019838866	5.65238815243912e-09	3.69284761051361e-08
AH9.4	3.538191114305	-0.2241435804026	0.742874860652161	-0.301724546454334	0.762862054486571	0.81687268794422
AH9.6	30.4315953756042	-0.856804943311075	0.287678845387195	-2.97833836950325	0.00289815840483663	0.00675081144202538
aha-1	307.167031036831	0.22216656989834	0.165715628608474	1.34064947141008	0.180034287076149	0.251923388065397
ahcy-1	22024.7178780104	-1.23829989201323	0.227805980171241	-5.43576551889641	5.45616684131014e-08	3.0830941708047e-07
aho-3	497.563825600516	-0.454566275090144	0.232232490002273	-1.95737588261528	0.0503032918438816	0.0849200140413501
ahr-1	20.1673662054114	-1.82313583828077	0.383689028262492	-4.7515975281772	2.01815774877271e-06	8.77759267825269e-06
ahsa-1	1958.8824696821	0.0606149545066605	0.112288149734037	0.539816130644522	0.58932384165335	0.667210794716015
ain-1	1178.5407513864	-0.0422901953878453	0.126177367035493	-0.335164668446039	0.737500872626134	0.795307669424613
ain-2	1440.09806207354	-0.953314127979301	0.13339598552347	-7.146497881764	8.90197626252052e-13	1.00023464657995e-11
aip-1	163.158259436208	-0.104827938325401	0.157882443761058	-0.663961969603468	0.506714652009394	0.593228905482228
aipr-1	222.953338247087	-0.958356991218664	0.199326028162897	-4.8079871959093	1.52457527841675e-06	6.76269763102175e-06
air-1	973.221300921936	0.367933325858656	0.229026461507519	1.60651010995328	0.108161875405507	0.163471751847871
air-2	320.665357510896	0.365179630786157	0.254844137068093	1.43295284320621	0.151871314208315	0.218756797490266
ajm-1	1796.28336310873	-0.295039765134266	0.170339989630652	-1.73206400783515	0.0832621666191602	0.130940120452044
aka-1	2125.42889400113	-0.556418674195067	0.188221648889181	-2.95618850158235	0.00311466669710453	0.00720497969163865
akap-1	2786.16411343097	-0.197879849332108	0.218955346692172	-0.903745226236958	0.366130511724704	0.456193334832224
akir-1	1135.4825712926	1.434639606854	0.17139021806588	8.37060377799706	5.73237524226078e-17	1.06014290318011e-15
aldo-1	3249.69877629483	1.69797483534053	0.178482800548362	9.51338072981684	1.84564797992699e-21	5.51241261227106e-20
alfa-1	533.614368928148	0.383120762673429	0.165984206045931	2.3081760114418	0.0209893488292179	0.0395067581760001
alg-5	525.866547484132	-0.340949948956195	0.469222358746579	-0.726627669378257	0.467454073439436	0.557281030771485
algn-1	435.656410855252	-0.365406798832723	0.148329444507756	-2.46348120594233	0.0137595108866913	0.0272190730786422
algn-10	228.953439543796	-0.316873560358682	0.165028346857482	-1.9201159460946	0.0548432555244583	0.0916450655674001
algn-11	615.103085315687	-0.627955181582547	0.120727946810068	-5.2014069498793	1.97785490144637e-07	1.02263980128864e-06
algn-12	450.665025167191	-0.328623234437876	0.159021965520466	-2.06652730874202	0.0387787165654327	0.0676952228533833
algn-13	131.127682424366	-0.562923327752853	0.327649026714217	-1.7180680601986	0.0857842018231926	0.134314553753874
algn-14	152.346644330098	1.37399445658385	0.17121387124231	8.02501833884305	1.01510777806106e-15	1.65816252462552e-14
algn-2	451.563158344353	-1.43420518204532	0.243576364470485	-5.88811309817835	3.90629774001949e-09	2.62248502822124e-08
algn-3	351.525315661841	0.217853096897754	0.156988434992915	1.38770156481646	0.165227939343366	0.234525553352169
algn-5	403.620566707059	0.418171443591687	0.166313452404088	2.51435730271335	0.0119249550065127	0.0240023342499508
algn-6	315.218893029044	0.013902261280104	0.123769411579557	0.112323886028721	0.910566603332893	0.932690567102412
algn-7	317.090420006621	0.695577609949283	0.13402516392318	5.1899030718438	2.10403576910416e-07	1.08265329243476e-06
algn-8	267.212588306894	-0.113631300863842	0.183754131885251	-0.618387732009209	0.536319782704374	0.620788264317203
algn-9	620.88213399792	-0.235989358180601	0.112656421142447	-2.09477059352177	0.0361913903791392	0.0636873308430275
alh-10	289.790445452315	-0.943641180633003	0.312623459331221	-3.0184592757424	0.00254063545958813	0.00600952606610774
alh-12	2331.59629053643	1.59404325776659	0.171224790446539	9.3096522624409	1.28251547638592e-20	3.54862421734896e-19
alh-13	1669.70548196903	-0.238721652596219	0.235540115429096	-1.0135074110893	0.310817858024829	0.397742629146196
alh-3	2211.18909623523	0.146377523269267	0.147787132599528	0.990461894039989	0.321948405747122	0.409675998661935
alh-6	1103.08568938304	-0.0158043041307742	0.179126906472292	-0.0882296492582977	0.929694152500648	0.946848486301782
alh-7	454.665152839091	0.548771329377489	0.157457109207959	3.48521151021963	0.000491748167192547	0.00136734338465276
alh-8	7850.19557013483	-0.572243214013261	0.161878654781643	-3.53501340115012	0.000407754478424298	0.00115143326871503
alh-9	2557.48124773081	-0.278006076227432	0.225587066980237	-1.23236708535152	0.217811990384544	0.295905962070248
alkb-1	305.074231333112	-0.112198433811001	0.135755866292368	-0.82647208459756	0.408536347125554	0.500092363495442
alkb-7	77.1633014680378	0.740406083906716	0.271196715378923	2.73014399482015	0.00633066672843732	0.0136176736295916
alkb-8	332.365890379305	-0.424608726818587	0.145553031479298	-2.91720977916547	0.00353178150185457	0.00807566011570761
allo-1	727.846306597572	0.440532673071024	0.153327561309169	2.8731473279141	0.00406404545382602	0.00917709800075265
alp-1	1401.23499103256	-1.11939947999508	0.194569619090395	-5.75320795316465	8.75656598470194e-09	5.548243110307e-08
alr-1	69.186029720222	-0.675335987579906	0.233269452128018	-2.89508969742546	0.00379050203013756	0.00860476907753084
alx-1	1616.75509499639	0.160124307320301	0.170270747267563	0.940409964071407	0.347007313164763	0.43663387889169
aly-2	652.200113749151	-0.319398050638479	0.15820917190471	-2.01883397020025	0.0435044790119876	0.0749185188415938
aly-3	968.456968579288	0.251843980235504	0.128154910440344	1.96515279336671	0.0493965558045961	0.0835341629114995
ama-1	2175.42564432208	0.554078506973248	0.306536376573057	1.80754569218702	0.0706772371235068	0.113806294002783
aman-1	254.685007281683	-0.191471190613769	0.27075160610216	-0.707183951261671	0.479452170541503	0.568363305192246
aman-2	1589.27922303892	-1.38694131397194	0.138654211368197	-10.0028791068517	1.48029526906713e-23	5.66107205041816e-22
aman-3	338.997864217238	-0.990979153290938	0.114436948545191	-8.65960833357595	4.73387960868266e-18	1.00376995742127e-16
ampd-1	1831.31507214823	-0.699476784200076	0.137422275802083	-5.08998108288841	3.58099237124518e-07	1.76787765381712e-06
amph-1	739.153666250579	0.0249188620524535	0.129174019815207	0.192909240481188	0.847030048107409	0.882372794534955
amt-2	8.05089188263043	-1.95553043138778	0.550112860932872	-3.55478042827724	0.000378294861519194	0.00107647658175592
amt-3	33.238674384004	-0.950788430187149	0.305572789670151	-3.11149572975222	0.00186142166159429	0.00455486817923942
amx-1	216.562258660949	0.0106527638975822	0.204446833120582	0.0521053015837094	0.958444788653711	0.968849881705271
amx-2	296.340062684398	0.714027869847677	0.230760084282243	3.09424340898727	0.00197315530015089	0.00480303408820544
amx-3	113.759565691314	-0.532805742004638	0.200402444571242	-2.6586788556625	0.00784476996692932	0.016487104377994
anat-1	330.564302592875	-0.805309302597574	0.118804540281011	-6.77843877593193	1.21481435486233e-11	1.15731602418735e-10
angl-1	336.788827447398	0.1977332202969	0.208141828744694	0.949992711649704	0.342115955972583	0.431391622297977
ani-1	1737.89598052344	0.719803244074661	0.373676173698627	1.92627546185267	0.0540699876724264	0.0904517150439529
ani-2	1587.14055686648	0.965294040571013	0.392417242165792	2.45986653196851	0.0138988693138566	0.0274440517449338
ani-3	556.62033499441	1.26207870677611	0.399172001497394	3.16174156013382	0.00156828683175541	0.00390903524079072
anmt-1	133.039345876967	-0.244443734926141	0.306427811640515	-0.797720460220202	0.425032727850316	0.51601479022916
