Sp34_40131800.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40136400.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40138100.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40147600.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40147900.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40160200.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40166400.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40166500.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40173000.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40173100.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40175400.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40176700.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40177100.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40177300.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40177800.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40183800.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40184400.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40187300.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40187400.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40187900.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40188200.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40189600.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40189700.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40190200.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40191000.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40193600.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40195500.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40202800.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40203100.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40203300.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40203500.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40205100.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40206900.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40210800.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40215200.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40215800.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40224900.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40227000.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40227700.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40227800.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40228800.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40229200.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40229300.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40233500.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40252300.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40256800.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40257000.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40261300.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40261400.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40261500.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40264100.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40266200.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40267300.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40267620.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40267700.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40267800.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40274600.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40277720.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40281400.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40282500.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40283800.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40285000.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40285600.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40285700.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40309700.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40319500.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40329800.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40330600.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40334100.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40339000.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40345400.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_40353600.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50000700.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50000900.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50002800.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50003400.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50004700.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50004800.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50005900.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50006800.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50014200.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50015400.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50017300.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50017700.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50020900.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50023200.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50023520.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50024100.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50024200.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50024400.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50027020.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50027900.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50034200.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50036600.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50040100.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50042000.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50042300.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50056500.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50057000.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50059800.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50061800.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50064400.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50064700.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50067700.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50073600.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50073700.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50078500.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50082200.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50090300.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50090400.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50097300.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50100810.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50105500.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50115000.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50117900.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50118120.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50118900.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50120710.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50126700.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50130900.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50131600.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50134900.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50135800.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50138000.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50140800.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50141600.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50144900.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50145000.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50145200.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50154400.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50157930.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50163900.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50168400.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50169700.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50170900.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50171000.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50173500.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50176420.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50179900.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50180000.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50189100.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50200200.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50202700.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50205100.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50212500.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50212700.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50222600.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50230400.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50231700.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50232800.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50233900.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50238100.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50240200.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50243100.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50244800.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50245400.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50251700.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50251800.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50252320.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50257800.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50260500.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50265400.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50273200.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50275200.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50279200.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50282300.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50286610.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50292000.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50303900.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50304000.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50308800.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50310100.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50310400.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50317600.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50317700.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50323700.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50326200.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50335300.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50338100.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50352400.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50359900.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50363700.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50372400.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50377220.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50377500.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50379400.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50381200.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_50406800.t1	OG0000000	multi-copy orthogroup present in both species
Sp34_X0002110.t1	OG0000000	multi-copy orthogroup present in both species
