T12B5.5	OG0000007	multi-copy orthogroup present in both species
T12B5.6b	OG0000007	multi-copy orthogroup present in both species
T12B5.7	OG0000007	multi-copy orthogroup present in both species
T12B5.8	OG0000007	multi-copy orthogroup present in both species
T13F3.5	OG0000007	multi-copy orthogroup present in both species
T20H9.1	OG0000007	multi-copy orthogroup present in both species
T20H9.2	OG0000007	multi-copy orthogroup present in both species
T20H9.3	OG0000007	multi-copy orthogroup present in both species
T20H9.4	OG0000007	multi-copy orthogroup present in both species
T20H9.6	OG0000007	multi-copy orthogroup present in both species
T24C2.4	OG0000007	multi-copy orthogroup present in both species
T25E12.12	OG0000007	multi-copy orthogroup present in both species
T28A11.21	OG0000007	multi-copy orthogroup present in both species
W04E12.1	OG0000007	multi-copy orthogroup present in both species
Y102A5C.13	OG0000007	multi-copy orthogroup present in both species
Y102A5C.14	OG0000007	multi-copy orthogroup present in both species
Y102A5C.19	OG0000007	multi-copy orthogroup present in both species
Y102A5C.9	OG0000007	multi-copy orthogroup present in both species
Y113G7B.1b	OG0000007	multi-copy orthogroup present in both species
Y113G7B.3	OG0000007	multi-copy orthogroup present in both species
Y113G7B.4	OG0000007	multi-copy orthogroup present in both species
Y113G7B.5b	OG0000007	multi-copy orthogroup present in both species
Y113G7B.6	OG0000007	multi-copy orthogroup present in both species
Y113G7B.7	OG0000007	multi-copy orthogroup present in both species
Y119D3A.1	OG0000007	multi-copy orthogroup present in both species
Y119D3A.2	OG0000007	multi-copy orthogroup present in both species
Y119D3A.3	OG0000007	multi-copy orthogroup present in both species
Y119D3A.4	OG0000007	multi-copy orthogroup present in both species
Y119D3B.19	OG0000007	multi-copy orthogroup present in both species
Y119D3B.20	OG0000007	multi-copy orthogroup present in both species
Y119D3B.22	OG0000007	multi-copy orthogroup present in both species
Y119D3B.4	OG0000007	multi-copy orthogroup present in both species
Y119D3B.6	OG0000007	multi-copy orthogroup present in both species
Y119D3B.7	OG0000007	multi-copy orthogroup present in both species
Y119D3B.8	OG0000007	multi-copy orthogroup present in both species
Y119D3B.9	OG0000007	multi-copy orthogroup present in both species
Y22D7AR.11	OG0000007	multi-copy orthogroup present in both species
Y22D7AR.14	OG0000007	multi-copy orthogroup present in both species
Y22D7AR.2	OG0000007	multi-copy orthogroup present in both species
Y22D7AR.7	OG0000007	multi-copy orthogroup present in both species
Y22D7AR.9	OG0000007	multi-copy orthogroup present in both species
Y36E3A.1	OG0000007	multi-copy orthogroup present in both species
Y37H2A.12a	OG0000007	multi-copy orthogroup present in both species
Y37H2A.18	OG0000007	multi-copy orthogroup present in both species
Y37H2A.4	OG0000007	multi-copy orthogroup present in both species
Y37H2A.5b	OG0000007	multi-copy orthogroup present in both species
Y37H2A.6	OG0000007	multi-copy orthogroup present in both species
Y37H2A.7	OG0000007	multi-copy orthogroup present in both species
Y37H2C.3	OG0000007	multi-copy orthogroup present in both species
Y38A10A.4	OG0000007	multi-copy orthogroup present in both species
Y45F10C.3	OG0000007	multi-copy orthogroup present in both species
Y47D3A.2	OG0000007	multi-copy orthogroup present in both species
Y47H9C.10	OG0000007	multi-copy orthogroup present in both species
Y54F10BL.1	OG0000007	multi-copy orthogroup present in both species
Y54F10BM.10	OG0000007	multi-copy orthogroup present in both species
Y54F10BM.11	OG0000007	multi-copy orthogroup present in both species
Y54F10BM.15	OG0000007	multi-copy orthogroup present in both species
Y54F10BM.20	OG0000007	multi-copy orthogroup present in both species
Y54F10BM.4	OG0000007	multi-copy orthogroup present in both species
Y54F10BM.5	OG0000007	multi-copy orthogroup present in both species
Y54F10BM.7	OG0000007	multi-copy orthogroup present in both species
Y57G11C.499	OG0000007	multi-copy orthogroup present in both species
Y59A8B.11b	OG0000007	multi-copy orthogroup present in both species
Y59E1A.1	OG0000007	multi-copy orthogroup present in both species
Y61B8A.4	OG0000007	multi-copy orthogroup present in both species
Y67A10A.4	OG0000007	multi-copy orthogroup present in both species
Y67A10A.5	OG0000007	multi-copy orthogroup present in both species
Y73B3A.22	OG0000007	multi-copy orthogroup present in both species
Y75B8A.21	OG0000007	multi-copy orthogroup present in both species
Y82E9BL.10	OG0000007	multi-copy orthogroup present in both species
Y82E9BL.11	OG0000007	multi-copy orthogroup present in both species
Y82E9BL.13	OG0000007	multi-copy orthogroup present in both species
Y82E9BL.14	OG0000007	multi-copy orthogroup present in both species
Y82E9BL.15	OG0000007	multi-copy orthogroup present in both species
Y82E9BL.16	OG0000007	multi-copy orthogroup present in both species
Y82E9BL.17	OG0000007	multi-copy orthogroup present in both species
Y82E9BL.18	OG0000007	multi-copy orthogroup present in both species
Y82E9BL.19	OG0000007	multi-copy orthogroup present in both species
Y82E9BL.4	OG0000007	multi-copy orthogroup present in both species
Y82E9BL.7	OG0000007	multi-copy orthogroup present in both species
Y82E9BL.8	OG0000007	multi-copy orthogroup present in both species
Y82E9BR.12	OG0000007	multi-copy orthogroup present in both species
Y9C9A.12	OG0000007	multi-copy orthogroup present in both species
Y9C9A.8	OG0000007	multi-copy orthogroup present in both species
ZC47.13a	OG0000007	multi-copy orthogroup present in both species
ZC47.14	OG0000007	multi-copy orthogroup present in both species
ZC47.3	OG0000007	multi-copy orthogroup present in both species
ZC47.4	OG0000007	multi-copy orthogroup present in both species
ZC47.5	OG0000007	multi-copy orthogroup present in both species
ZC47.6	OG0000007	multi-copy orthogroup present in both species
ZC47.7	OG0000007	multi-copy orthogroup present in both species
ZK1290.9	OG0000007	multi-copy orthogroup present in both species
cTel54X.1	OG0000007	multi-copy orthogroup present in both species
C04G2.4	OG0000009	multi-copy orthogroup present in both species
C09B9.6	OG0000009	multi-copy orthogroup present in both species
C33F10.9	OG0000009	multi-copy orthogroup present in both species
C34F11.4	OG0000009	multi-copy orthogroup present in both species
C34F11.6	OG0000009	multi-copy orthogroup present in both species
F26G1.7	OG0000009	multi-copy orthogroup present in both species
F32B6.6	OG0000009	multi-copy orthogroup present in both species
F36H12.7	OG0000009	multi-copy orthogroup present in both species
F58A6.8	OG0000009	multi-copy orthogroup present in both species
K05F1.2	OG0000009	multi-copy orthogroup present in both species
K05F1.7	OG0000009	multi-copy orthogroup present in both species
K07F5.1	OG0000009	multi-copy orthogroup present in both species
K07F5.2	OG0000009	multi-copy orthogroup present in both species
K07F5.3	OG0000009	multi-copy orthogroup present in both species
K08F4.8	OG0000009	multi-copy orthogroup present in both species
R05F9.13	OG0000009	multi-copy orthogroup present in both species
R05F9.3	OG0000009	multi-copy orthogroup present in both species
R05F9.8	OG0000009	multi-copy orthogroup present in both species
R13H9.2	OG0000009	multi-copy orthogroup present in both species
R13H9.4	OG0000009	multi-copy orthogroup present in both species
T13F2.10	OG0000009	multi-copy orthogroup present in both species
T13F2.11	OG0000009	multi-copy orthogroup present in both species
Y59E9AR.1	OG0000009	multi-copy orthogroup present in both species
Y59E9AR.7	OG0000009	multi-copy orthogroup present in both species
Y59H11AM.1	OG0000009	multi-copy orthogroup present in both species
ZK1248.6	OG0000009	multi-copy orthogroup present in both species
ZK1251.6	OG0000009	multi-copy orthogroup present in both species
ZK354.1	OG0000009	multi-copy orthogroup present in both species
ZK354.11	OG0000009	multi-copy orthogroup present in both species
ZK354.4	OG0000009	multi-copy orthogroup present in both species
ZK354.5	OG0000009	multi-copy orthogroup present in both species
ZK546.6	OG0000009	multi-copy orthogroup present in both species
Y47H9C.12	OG0000012	multi-copy orthogroup present in both species
Y75B12B.1b	OG0000012	multi-copy orthogroup present in both species
F46F5.8	OG0000016	multi-copy orthogroup present in both species
F39E9.11	OG0000020	multi-caeno inopinata-absent
F39E9.12	OG0000020	multi-caeno inopinata-absent
F39E9.2	OG0000020	multi-caeno inopinata-absent
F39E9.27	OG0000020	multi-caeno inopinata-absent
F45C12.12	OG0000020	multi-caeno inopinata-absent
F45C12.4	OG0000020	multi-caeno inopinata-absent
F57C2.1	OG0000020	multi-caeno inopinata-absent
F57C2.2	OG0000020	multi-caeno inopinata-absent
F59H6.12	OG0000020	multi-caeno inopinata-absent
T25D10.5	OG0000020	multi-caeno inopinata-absent
W05G11.5	OG0000020	multi-caeno inopinata-absent
Y57A10B.3	OG0000020	multi-caeno inopinata-absent
ZC204.3	OG0000020	multi-caeno inopinata-absent
Y46B2A.1	OG0000023	single-copy ortholog
C03G6.13	OG0000026	multi-copy orthogroup present in both species
C49G7.3	OG0000026	multi-copy orthogroup present in both species
C49G7.4	OG0000026	multi-copy orthogroup present in both species
F35E8.1	OG0000026	multi-copy orthogroup present in both species
F35E8.10	OG0000026	multi-copy orthogroup present in both species
F35E8.13	OG0000026	multi-copy orthogroup present in both species
F35E8.6	OG0000026	multi-copy orthogroup present in both species
F35E8.7	OG0000026	multi-copy orthogroup present in both species
F35E8.9	OG0000026	multi-copy orthogroup present in both species
T05B4.10	OG0000026	multi-copy orthogroup present in both species
T05B4.11	OG0000026	multi-copy orthogroup present in both species
T05B4.12	OG0000026	multi-copy orthogroup present in both species
T05B4.13	OG0000026	multi-copy orthogroup present in both species
T05B4.3	OG0000026	multi-copy orthogroup present in both species
T05B4.8	OG0000026	multi-copy orthogroup present in both species
T05B4.9	OG0000026	multi-copy orthogroup present in both species
T06C12.14	OG0000026	multi-copy orthogroup present in both species
Y46H3D.8	OG0000026	multi-copy orthogroup present in both species
C03G5.10	OG0000028	multi-copy orthogroup present in both species
C03G5.11	OG0000028	multi-copy orthogroup present in both species
C03G5.12	OG0000028	multi-copy orthogroup present in both species
C03G5.13	OG0000028	multi-copy orthogroup present in both species
C03G5.2	OG0000028	multi-copy orthogroup present in both species
C03G5.8	OG0000028	multi-copy orthogroup present in both species
C03G5.9	OG0000028	multi-copy orthogroup present in both species
D1025.4	OG0000028	multi-copy orthogroup present in both species
D1025.6	OG0000028	multi-copy orthogroup present in both species
D1025.7	OG0000028	multi-copy orthogroup present in both species
D1025.8	OG0000028	multi-copy orthogroup present in both species
D1025.9	OG0000028	multi-copy orthogroup present in both species
F42F12.1	OG0000028	multi-copy orthogroup present in both species
F42F12.10	OG0000028	multi-copy orthogroup present in both species
F42F12.6	OG0000028	multi-copy orthogroup present in both species
F42F12.7	OG0000028	multi-copy orthogroup present in both species
F42F12.8	OG0000028	multi-copy orthogroup present in both species
F42F12.9	OG0000028	multi-copy orthogroup present in both species
F22G12.3	OG0000031	multi-copy orthogroup present in both species
T05D4.2	OG0000031	multi-copy orthogroup present in both species
Y52B11A.12	OG0000031	multi-copy orthogroup present in both species
Y53F4B.62a	OG0000031	multi-copy orthogroup present in both species
B0035.10	OG0000037	multi-copy orthogroup present in both species
E03A3.3	OG0000037	multi-copy orthogroup present in both species
E03A3.4	OG0000037	multi-copy orthogroup present in both species
F07B7.5	OG0000037	multi-copy orthogroup present in both species
F08G2.3	OG0000037	multi-copy orthogroup present in both species
F17E9.10	OG0000037	multi-copy orthogroup present in both species
F22B3.2	OG0000037	multi-copy orthogroup present in both species
F45E1.6	OG0000037	multi-copy orthogroup present in both species
F45F2.13	OG0000037	multi-copy orthogroup present in both species
F54E12.1	OG0000037	multi-copy orthogroup present in both species
F55G1.2	OG0000037	multi-copy orthogroup present in both species
K03A1.1	OG0000037	multi-copy orthogroup present in both species
K06C4.13	OG0000037	multi-copy orthogroup present in both species
K06C4.5	OG0000037	multi-copy orthogroup present in both species
T10C6.13	OG0000037	multi-copy orthogroup present in both species
W05B10.1	OG0000037	multi-copy orthogroup present in both species
ZK131.2	OG0000037	multi-copy orthogroup present in both species
ZK131.3	OG0000037	multi-copy orthogroup present in both species
ZK131.7	OG0000037	multi-copy orthogroup present in both species
M03F4.2a	OG0000038	multi-copy orthogroup present in both species
T04C12.4	OG0000038	multi-copy orthogroup present in both species
T04C12.5	OG0000038	multi-copy orthogroup present in both species
T04C12.6	OG0000038	multi-copy orthogroup present in both species
T25C8.2	OG0000038	multi-copy orthogroup present in both species
F17B5.3a	OG0000042	multi-copy orthogroup present in both species
Y18D10A.10	OG0000042	multi-copy orthogroup present in both species
Y18D10A.12	OG0000042	multi-copy orthogroup present in both species
Y18D10A.24	OG0000042	multi-copy orthogroup present in both species
Y50D4B.5	OG0000042	multi-copy orthogroup present in both species
Y51A2A.6	OG0000042	multi-copy orthogroup present in both species
Y52B11A.5	OG0000042	multi-copy orthogroup present in both species
Y60A3A.2	OG0000042	multi-copy orthogroup present in both species
T26G10.4	OG0000043	multi-caeno inopinata-absent
B0035.7	OG0000048	multi-copy orthogroup present in both species
C50F4.13	OG0000048	multi-copy orthogroup present in both species
F07B7.10	OG0000048	multi-copy orthogroup present in both species
F07B7.3	OG0000048	multi-copy orthogroup present in both species
F08G2.2	OG0000048	multi-copy orthogroup present in both species
F17E9.13	OG0000048	multi-copy orthogroup present in both species
F35H10.1	OG0000048	multi-copy orthogroup present in both species
F45F2.4	OG0000048	multi-copy orthogroup present in both species
F54E12.5b	OG0000048	multi-copy orthogroup present in both species
F55G1.10	OG0000048	multi-copy orthogroup present in both species
H02I12.7	OG0000048	multi-copy orthogroup present in both species
K06C4.11	OG0000048	multi-copy orthogroup present in both species
K06C4.3	OG0000048	multi-copy orthogroup present in both species
T10C6.12	OG0000048	multi-copy orthogroup present in both species
T23D8.6	OG0000048	multi-copy orthogroup present in both species
ZK131.10	OG0000048	multi-copy orthogroup present in both species
ZK131.6	OG0000048	multi-copy orthogroup present in both species
B0035.8	OG0000049	multi-copy orthogroup present in both species
C50F4.5	OG0000049	multi-copy orthogroup present in both species
F07B7.11	OG0000049	multi-copy orthogroup present in both species
F07B7.4	OG0000049	multi-copy orthogroup present in both species
F08G2.1	OG0000049	multi-copy orthogroup present in both species
F17E9.9	OG0000049	multi-copy orthogroup present in both species
F35H10.11	OG0000049	multi-copy orthogroup present in both species
F45F2.12	OG0000049	multi-copy orthogroup present in both species
F54E12.4	OG0000049	multi-copy orthogroup present in both species
F55G1.3	OG0000049	multi-copy orthogroup present in both species
H02I12.6	OG0000049	multi-copy orthogroup present in both species
K06C4.12	OG0000049	multi-copy orthogroup present in both species
K06C4.4	OG0000049	multi-copy orthogroup present in both species
T10C6.11	OG0000049	multi-copy orthogroup present in both species
ZK131.5	OG0000049	multi-copy orthogroup present in both species
ZK131.9	OG0000049	multi-copy orthogroup present in both species
B0035.9	OG0000051	multi-copy orthogroup present in both species
C50F4.7	OG0000051	multi-copy orthogroup present in both species
F07B7.9	OG0000051	multi-copy orthogroup present in both species
F17E9.12	OG0000051	multi-copy orthogroup present in both species
F22B3.1	OG0000051	multi-copy orthogroup present in both species
F45F2.3	OG0000051	multi-copy orthogroup present in both species
F54E12.3	OG0000051	multi-copy orthogroup present in both species
F55G1.11	OG0000051	multi-copy orthogroup present in both species
K03A1.6	OG0000051	multi-copy orthogroup present in both species
K06C4.10	OG0000051	multi-copy orthogroup present in both species
K06C4.2	OG0000051	multi-copy orthogroup present in both species
T10C6.14	OG0000051	multi-copy orthogroup present in both species
T23D8.5	OG0000051	multi-copy orthogroup present in both species
ZK131.1	OG0000051	multi-copy orthogroup present in both species
ZK131.4	OG0000051	multi-copy orthogroup present in both species
ZK131.8	OG0000051	multi-copy orthogroup present in both species
F19B10.10	OG0000052	single-copy ortholog
B0294.1	OG0000053	multi-copy orthogroup present in both species
C12D5.3	OG0000053	multi-copy orthogroup present in both species
C12D5.4	OG0000053	multi-copy orthogroup present in both species
C12D5.5	OG0000053	multi-copy orthogroup present in both species
F10G2.2	OG0000053	multi-copy orthogroup present in both species
F58E6.4	OG0000053	multi-copy orthogroup present in both species
Y52E8A.2	OG0000055	multi-caeno inopinata-absent
Y49F6C.2	OG0000056	multi-caeno inopinata-absent
C45H4.17a	OG0000058	multi-copy orthogroup present in both species
C45H4.2	OG0000058	multi-copy orthogroup present in both species
C50H11.15	OG0000058	multi-copy orthogroup present in both species
F41B5.2	OG0000058	multi-copy orthogroup present in both species
F41B5.3a	OG0000058	multi-copy orthogroup present in both species
F41B5.4	OG0000058	multi-copy orthogroup present in both species
F41B5.7a	OG0000058	multi-copy orthogroup present in both species
F44C8.1	OG0000058	multi-copy orthogroup present in both species
K05D4.4	OG0000058	multi-copy orthogroup present in both species
R08F11.3	OG0000058	multi-copy orthogroup present in both species
Y17D7A.4	OG0000058	multi-copy orthogroup present in both species
Y49C4A.9	OG0000058	multi-copy orthogroup present in both species
Y5H2B.6	OG0000058	multi-copy orthogroup present in both species
C05E4.2b	OG0000060	multi-caeno inopinata-absent
C55A1.5	OG0000060	multi-caeno inopinata-absent
F22B8.3	OG0000060	multi-caeno inopinata-absent
F44G3.11a	OG0000060	multi-caeno inopinata-absent
C31B8.3	OG0000063	multi-copy orthogroup present in both species
C49G7.2	OG0000063	multi-copy orthogroup present in both species
D1054.12	OG0000063	multi-copy orthogroup present in both species
F20E11.12	OG0000063	multi-copy orthogroup present in both species
F26D2.4	OG0000063	multi-copy orthogroup present in both species
F36D3.6	OG0000063	multi-copy orthogroup present in both species
F40D4.1	OG0000063	multi-copy orthogroup present in both species
F40D4.3	OG0000063	multi-copy orthogroup present in both species
F57E7.3	OG0000063	multi-copy orthogroup present in both species
F57G8.1	OG0000063	multi-copy orthogroup present in both species
F57G8.3a	OG0000063	multi-copy orthogroup present in both species
F58E10.6	OG0000063	multi-copy orthogroup present in both species
K02E2.3	OG0000063	multi-copy orthogroup present in both species
K08G2.12a	OG0000063	multi-copy orthogroup present in both species
K08G2.13	OG0000063	multi-copy orthogroup present in both species
K08G2.5	OG0000063	multi-copy orthogroup present in both species
R08H2.3	OG0000063	multi-copy orthogroup present in both species
T08G3.12	OG0000063	multi-copy orthogroup present in both species
T08G3.3	OG0000063	multi-copy orthogroup present in both species
T08G3.5	OG0000063	multi-copy orthogroup present in both species
Y38H6C.12	OG0000063	multi-copy orthogroup present in both species
Y60A3A.3	OG0000063	multi-copy orthogroup present in both species
Y60A3A.4a	OG0000063	multi-copy orthogroup present in both species
Y60A3A.5	OG0000063	multi-copy orthogroup present in both species
Y60A3A.6	OG0000063	multi-copy orthogroup present in both species
Y6E2A.6	OG0000063	multi-copy orthogroup present in both species
Y70C5C.4	OG0000063	multi-copy orthogroup present in both species
ZK228.5	OG0000063	multi-copy orthogroup present in both species
ZK228.6	OG0000063	multi-copy orthogroup present in both species
ZK228.7	OG0000063	multi-copy orthogroup present in both species
ZK228.8	OG0000063	multi-copy orthogroup present in both species
F59A6.11	OG0000064	multi-caeno inopinata-absent
R03H10.4	OG0000064	multi-caeno inopinata-absent
R03H10.5	OG0000064	multi-caeno inopinata-absent
T10D4.1	OG0000064	multi-caeno inopinata-absent
T10D4.11	OG0000064	multi-caeno inopinata-absent
T10D4.7	OG0000064	multi-caeno inopinata-absent
Y25C1A.2	OG0000064	multi-caeno inopinata-absent
C02B8.3	OG0000070	multi-copy orthogroup present in both species
C02B8.7	OG0000070	multi-copy orthogroup present in both species
F23D12.3	OG0000070	multi-copy orthogroup present in both species
F41B4.2a	OG0000070	multi-copy orthogroup present in both species
F58E10.7	OG0000070	multi-copy orthogroup present in both species
C29F4.1	OG0000072	multi-copy orthogroup present in both species
F02D10.1	OG0000072	multi-copy orthogroup present in both species
F36A4.6	OG0000072	multi-copy orthogroup present in both species
F54B11.1	OG0000072	multi-copy orthogroup present in both species
F54B11.2	OG0000072	multi-copy orthogroup present in both species
F55C10.2	OG0000072	multi-copy orthogroup present in both species
F55C10.3	OG0000072	multi-copy orthogroup present in both species
H06A10.2	OG0000072	multi-copy orthogroup present in both species
T11F9.9	OG0000072	multi-copy orthogroup present in both species
T28C6.4	OG0000072	multi-copy orthogroup present in both species
T28C6.6	OG0000072	multi-copy orthogroup present in both species
Y41D4A.2	OG0000072	multi-copy orthogroup present in both species
Y73B6BL.34	OG0000072	multi-copy orthogroup present in both species
C03G6.14	OG0000073	multi-copy orthogroup present in both species
C03G6.15	OG0000073	multi-copy orthogroup present in both species
C06B3.3	OG0000073	multi-copy orthogroup present in both species
C49G7.8	OG0000073	multi-copy orthogroup present in both species
K07C6.2	OG0000073	multi-copy orthogroup present in both species
K07C6.3	OG0000073	multi-copy orthogroup present in both species
K07C6.4	OG0000073	multi-copy orthogroup present in both species
K07C6.5	OG0000073	multi-copy orthogroup present in both species
K09D9.2	OG0000073	multi-copy orthogroup present in both species
C44B11.3	OG0000074	multi-copy orthogroup present in both species
C47B2.3	OG0000074	multi-copy orthogroup present in both species
F16D3.1	OG0000074	multi-copy orthogroup present in both species
F26E4.8b	OG0000074	multi-copy orthogroup present in both species
F32H2.9	OG0000074	multi-copy orthogroup present in both species
F40F4.5	OG0000074	multi-copy orthogroup present in both species
F44F4.11	OG0000074	multi-copy orthogroup present in both species
T28D6.2	OG0000074	multi-copy orthogroup present in both species
ZK899.4	OG0000074	multi-copy orthogroup present in both species
C52D10.6	OG0000076	multi-copy orthogroup present in both species
C52D10.7	OG0000076	multi-copy orthogroup present in both species
C52D10.8	OG0000076	multi-copy orthogroup present in both species
C52D10.9	OG0000076	multi-copy orthogroup present in both species
F54D10.1	OG0000076	multi-copy orthogroup present in both species
Y105C5B.13	OG0000076	multi-copy orthogroup present in both species
Y47D7A.1	OG0000076	multi-copy orthogroup present in both species
Y47D7A.8	OG0000076	multi-copy orthogroup present in both species
C10H11.3	OG0000077	multi-copy orthogroup present in both species
C10H11.4	OG0000077	multi-copy orthogroup present in both species
C10H11.5	OG0000077	multi-copy orthogroup present in both species
C10H11.6a	OG0000077	multi-copy orthogroup present in both species
C23G10.6	OG0000077	multi-copy orthogroup present in both species
T01G5.2	OG0000077	multi-copy orthogroup present in both species
Y39G10AR.6	OG0000077	multi-copy orthogroup present in both species
Y49C4A.8a	OG0000077	multi-copy orthogroup present in both species
Y75B8A.37	OG0000078	multi-copy orthogroup present in both species
F38A1.1	OG0000080	multi-copy orthogroup present in both species
F38A1.10	OG0000080	multi-copy orthogroup present in both species
F38A1.14	OG0000080	multi-copy orthogroup present in both species
F38A1.4	OG0000080	multi-copy orthogroup present in both species
F38A1.5	OG0000080	multi-copy orthogroup present in both species
F38A1.7	OG0000080	multi-copy orthogroup present in both species
F46A8.11	OG0000080	multi-copy orthogroup present in both species
F56D6.1	OG0000080	multi-copy orthogroup present in both species
F56D6.2	OG0000080	multi-copy orthogroup present in both species
F59A7.1	OG0000080	multi-copy orthogroup present in both species
K08D10.10	OG0000080	multi-copy orthogroup present in both species
K08D10.14	OG0000080	multi-copy orthogroup present in both species
M162.2	OG0000080	multi-copy orthogroup present in both species
R07C12.1	OG0000080	multi-copy orthogroup present in both species
R07C12.3	OG0000080	multi-copy orthogroup present in both species
T26C12.6	OG0000080	multi-copy orthogroup present in both species
Y46C8AL.2	OG0000080	multi-copy orthogroup present in both species
Y46C8AL.3	OG0000080	multi-copy orthogroup present in both species
Y46C8AL.4	OG0000080	multi-copy orthogroup present in both species
Y46C8AL.5	OG0000080	multi-copy orthogroup present in both species
Y46C8AL.8	OG0000080	multi-copy orthogroup present in both species
Y46C8AL.9	OG0000080	multi-copy orthogroup present in both species
Y46C8AM.1	OG0000080	multi-copy orthogroup present in both species
Y46C8AR.1	OG0000080	multi-copy orthogroup present in both species
Y54G2A.33	OG0000080	multi-copy orthogroup present in both species
Y54G2A.7	OG0000080	multi-copy orthogroup present in both species
